street_name,district,territorial_side,house_number_range,house_number_scheme_code,house_number_scheme,classification
Lappiner Straße,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,mittel
Laraweg,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,mittel
Lärchenweg,Charlottenburg-Wilmersdorf,West (pre-2000),,K,Complete street,mittel
La-Rochelle-Straße,Pankow,East + West-Staaken (pre-2000),,K,Complete street,mittel
Lasdehner Straße,Friedrichshain-Kreuzberg,East + West-Staaken (pre-2000),,K,Complete street,gut
Lasensteinweg,Pankow,East + West-Staaken (pre-2000),,K,Complete street,einfach
Lasiuszeile,Spandau,West (pre-2000),,K,Complete street,einfach
Laskerstraße,Friedrichshain-Kreuzberg,East + West-Staaken (pre-2000),,K,Complete street,mittel
Lassallestraße,Marzahn-Hellersdorf,East + West-Staaken (pre-2000),,K,Complete street,mittel
Lassallestraße,Treptow-Köpenick,East + West-Staaken (pre-2000),,K,Complete street,einfach
