Bezirk,Ortsteil,Gender,Nationality,Age group,Frequency
Spandau,Siemensstadt,2,D,50_55,327
Spandau,Siemensstadt,2,D,55_60,393
Spandau,Siemensstadt,2,D,60_65,256
Spandau,Siemensstadt,2,D,65_70,244
Spandau,Siemensstadt,2,D,70_75,215
Spandau,Siemensstadt,2,D,75_80,241
Spandau,Siemensstadt,2,D,80_85,223
Spandau,Siemensstadt,2,D,85_90,117
Spandau,Siemensstadt,2,D,90_95,39
Spandau,Siemensstadt,2,D,95 und älter,3
Spandau,Staaken,1,A,00_05,309
Spandau,Staaken,1,A,05_10,299
Spandau,Staaken,1,A,10_15,286
Spandau,Staaken,1,A,15_20,222
Spandau,Staaken,1,A,20_25,309
Spandau,Staaken,1,A,25_30,420
Spandau,Staaken,1,A,30_35,467
Spandau,Staaken,1,A,35_40,498
Spandau,Staaken,1,A,40_45,431
Spandau,Staaken,1,A,45_50,361
Spandau,Staaken,1,A,50_55,308
Spandau,Staaken,1,A,55_60,229
Spandau,Staaken,1,A,60_65,176
Spandau,Staaken,1,A,65_70,81
Spandau,Staaken,1,A,70_75,77
Spandau,Staaken,1,A,75_80,52
Spandau,Staaken,1,A,80_85,54
Spandau,Staaken,1,A,85_90,19
Spandau,Staaken,1,A,90_95,6
Spandau,Staaken,1,D,00_05,968
Spandau,Staaken,1,D,05_10,1039
Spandau,Staaken,1,D,10_15,1032
Spandau,Staaken,1,D,15_20,1035
Spandau,Staaken,1,D,20_25,1065
Spandau,Staaken,1,D,25_30,957
Spandau,Staaken,1,D,30_35,942
Spandau,Staaken,1,D,35_40,950
Spandau,Staaken,1,D,40_45,898
Spandau,Staaken,1,D,45_50,868
Spandau,Staaken,1,D,50_55,1392
Spandau,Staaken,1,D,55_60,1599
Spandau,Staaken,1,D,60_65,1234
Spandau,Staaken,1,D,65_70,965
Spandau,Staaken,1,D,70_75,931
Spandau,Staaken,1,D,75_80,971
Spandau,Staaken,1,D,80_85,758
Spandau,Staaken,1,D,85_90,286
Spandau,Staaken,1,D,90_95,85
Spandau,Staaken,1,D,95 und älter,16
Spandau,Staaken,2,A,00_05,311
Spandau,Staaken,2,A,05_10,333
Spandau,Staaken,2,A,10_15,307
Spandau,Staaken,2,A,15_20,206
Spandau,Staaken,2,A,20_25,268
Spandau,Staaken,2,A,25_30,401
Spandau,Staaken,2,A,30_35,518
Spandau,Staaken,2,A,35_40,426
Spandau,Staaken,2,A,40_45,443
Spandau,Staaken,2,A,45_50,364
Spandau,Staaken,2,A,50_55,296
Spandau,Staaken,2,A,55_60,198
Spandau,Staaken,2,A,60_65,137
Spandau,Staaken,2,A,65_70,119
Spandau,Staaken,2,A,70_75,105
Spandau,Staaken,2,A,75_80,56
Spandau,Staaken,2,A,80_85,32
Spandau,Staaken,2,A,85_90,16
Spandau,Staaken,2,A,90_95,9
Spandau,Staaken,2,D,00_05,861
Spandau,Staaken,2,D,05_10,977
Spandau,Staaken,2,D,10_15,930
Spandau,Staaken,2,D,15_20,953
Spandau,Staaken,2,D,20_25,965
Spandau,Staaken,2,D,25_30,890
Spandau,Staaken,2,D,30_35,999
Spandau,Staaken,2,D,35_40,956
Spandau,Staaken,2,D,40_45,949
Spandau,Staaken,2,D,45_50,1033
Spandau,Staaken,2,D,50_55,1447
Spandau,Staaken,2,D,55_60,1696
Spandau,Staaken,2,D,60_65,1296
Spandau,Staaken,2,D,65_70,1173
Spandau,Staaken,2,D,70_75,1078
Spandau,Staaken,2,D,75_80,1197
Spandau,Staaken,2,D,80_85,1123
Spandau,Staaken,2,D,85_90,494
Spandau,Staaken,2,D,90_95,178
Spandau,Staaken,2,D,95 und älter,34
Spandau,Gatow,1,A,05_10,6
Spandau,Gatow,1,A,10_15,7
Spandau,Gatow,1,A,15_20,3
Spandau,Gatow,1,A,20_25,7
Spandau,Gatow,1,A,25_30,9
Spandau,Gatow,1,A,30_35,19
Spandau,Gatow,1,A,35_40,10
Spandau,Gatow,1,A,40_45,12
Spandau,Gatow,1,A,45_50,10
Spandau,Gatow,1,A,50_55,16
Spandau,Gatow,1,A,55_60,11
Spandau,Gatow,1,A,60_65,3
Spandau,Gatow,1,A,65_70,9
Spandau,Gatow,1,A,75_80,6
Spandau,Gatow,1,A,80_85,3
Spandau,Gatow,1,A,95 und älter,4
Spandau,Gatow,1,D,00_05,56
Spandau,Gatow,1,D,05_10,76
Spandau,Gatow,1,D,10_15,87
Spandau,Gatow,1,D,15_20,98
Spandau,Gatow,1,D,20_25,77
Spandau,Gatow,1,D,25_30,55
Spandau,Gatow,1,D,30_35,46
Spandau,Gatow,1,D,35_40,55
Spandau,Gatow,1,D,40_45,71
Spandau,Gatow,1,D,45_50,62
Spandau,Gatow,1,D,50_55,127
Spandau,Gatow,1,D,55_60,151
Spandau,Gatow,1,D,60_65,145
Spandau,Gatow,1,D,65_70,118
Spandau,Gatow,1,D,70_75,110
Spandau,Gatow,1,D,75_80,126
Spandau,Gatow,1,D,80_85,89
Spandau,Gatow,1,D,85_90,33
Spandau,Gatow,1,D,90_95,9
Spandau,Gatow,1,D,95 und älter,3
Spandau,Gatow,2,A,10_15,6
Spandau,Gatow,2,A,15_20,11
Spandau,Gatow,2,A,20_25,3
Spandau,Gatow,2,A,25_30,16
Spandau,Gatow,2,A,30_35,9
Spandau,Gatow,2,A,35_40,19
Spandau,Gatow,2,A,40_45,10
Spandau,Gatow,2,A,45_50,12
Spandau,Gatow,2,A,50_55,9
Spandau,Gatow,2,A,55_60,9
Spandau,Gatow,2,A,60_65,7
Spandau,Gatow,2,A,65_70,3
Spandau,Gatow,2,A,70_75,6
Spandau,Gatow,2,A,75_80,6
Spandau,Gatow,2,D,00_05,49
Spandau,Gatow,2,D,05_10,65
Spandau,Gatow,2,D,10_15,72
Spandau,Gatow,2,D,15_20,82
Spandau,Gatow,2,D,20_25,48
Spandau,Gatow,2,D,25_30,38
Spandau,Gatow,2,D,30_35,40
Spandau,Gatow,2,D,35_40,48
Spandau,Gatow,2,D,40_45,92
Spandau,Gatow,2,D,45_50,78
Spandau,Gatow,2,D,50_55,146
Spandau,Gatow,2,D,55_60,147
Spandau,Gatow,2,D,60_65,155
Spandau,Gatow,2,D,65_70,135
Spandau,Gatow,2,D,70_75,128
Spandau,Gatow,2,D,75_80,141
Spandau,Gatow,2,D,80_85,92
Spandau,Gatow,2,D,85_90,40
Spandau,Gatow,2,D,90_95,12
Spandau,Gatow,2,D,95 und älter,6
Spandau,Kladow,1,A,00_05,3
Spandau,Kladow,1,A,05_10,18
Spandau,Kladow,1,A,10_15,16
Spandau,Kladow,1,A,15_20,23
Spandau,Kladow,1,A,20_25,35
Spandau,Kladow,1,A,25_30,25
Spandau,Kladow,1,A,30_35,42
Spandau,Kladow,1,A,35_40,47
Spandau,Kladow,1,A,40_45,42
Spandau,Kladow,1,A,45_50,35
Spandau,Kladow,1,A,50_55,51
Spandau,Kladow,1,A,55_60,40
Spandau,Kladow,1,A,60_65,39
Spandau,Kladow,1,A,65_70,26
Spandau,Kladow,1,A,70_75,19
Spandau,Kladow,1,A,75_80,12
Spandau,Kladow,1,A,80_85,11
Spandau,Kladow,1,A,85_90,3
Spandau,Kladow,1,A,90_95,4
Spandau,Kladow,1,D,00_05,378
Spandau,Kladow,1,D,05_10,441
Spandau,Kladow,1,D,10_15,486
Spandau,Kladow,1,D,15_20,432
Spandau,Kladow,1,D,20_25,327
Spandau,Kladow,1,D,25_30,190
Spandau,Kladow,1,D,30_35,211
Spandau,Kladow,1,D,35_40,358
Spandau,Kladow,1,D,40_45,442
Spandau,Kladow,1,D,45_50,447
Spandau,Kladow,1,D,50_55,651
Spandau,Kladow,1,D,55_60,637
Spandau,Kladow,1,D,60_65,522
Spandau,Kladow,1,D,65_70,459
Spandau,Kladow,1,D,70_75,505
Spandau,Kladow,1,D,75_80,518
Spandau,Kladow,1,D,80_85,348
Spandau,Kladow,1,D,85_90,135
Spandau,Kladow,1,D,90_95,60
Spandau,Kladow,1,D,95 und älter,6
Spandau,Kladow,2,A,00_05,6
Spandau,Kladow,2,A,05_10,20
Spandau,Kladow,2,A,10_15,22
Spandau,Kladow,2,A,15_20,15
Spandau,Kladow,2,A,20_25,23
Spandau,Kladow,2,A,25_30,36
Spandau,Kladow,2,A,30_35,44
Spandau,Kladow,2,A,35_40,42
Spandau,Kladow,2,A,40_45,72
Spandau,Kladow,2,A,45_50,70
Spandau,Kladow,2,A,50_55,49
Spandau,Kladow,2,A,55_60,50
Spandau,Kladow,2,A,60_65,16
Spandau,Kladow,2,A,65_70,30
Spandau,Kladow,2,A,70_75,32
Spandau,Kladow,2,A,75_80,14
Spandau,Kladow,2,A,80_85,6
Spandau,Kladow,2,A,85_90,3
Spandau,Kladow,2,D,00_05,350
Spandau,Kladow,2,D,05_10,474
Spandau,Kladow,2,D,10_15,455
Spandau,Kladow,2,D,15_20,409
Spandau,Kladow,2,D,20_25,241
Spandau,Kladow,2,D,25_30,148
Spandau,Kladow,2,D,30_35,249
Spandau,Kladow,2,D,35_40,460
Spandau,Kladow,2,D,40_45,530
Spandau,Kladow,2,D,45_50,476
Spandau,Kladow,2,D,50_55,645
Spandau,Kladow,2,D,55_60,645
Spandau,Kladow,2,D,60_65,531
Spandau,Kladow,2,D,65_70,500
Spandau,Kladow,2,D,70_75,511
Spandau,Kladow,2,D,75_80,517
Spandau,Kladow,2,D,80_85,376
Spandau,Kladow,2,D,85_90,140
Spandau,Kladow,2,D,90_95,84
Spandau,Kladow,2,D,95 und älter,33
Spandau,Hakenfelde,1,A,00_05,142
Spandau,Hakenfelde,1,A,05_10,121
Spandau,Hakenfelde,1,A,10_15,128
Spandau,Hakenfelde,1,A,15_20,98
Spandau,Hakenfelde,1,A,20_25,165
Spandau,Hakenfelde,1,A,25_30,288
Spandau,Hakenfelde,1,A,30_35,336
Spandau,Hakenfelde,1,A,35_40,276
Spandau,Hakenfelde,1,A,40_45,266
Spandau,Hakenfelde,1,A,45_50,258
Spandau,Hakenfelde,1,A,50_55,175
Spandau,Hakenfelde,1,A,55_60,138
Spandau,Hakenfelde,1,A,60_65,87
Spandau,Hakenfelde,1,A,65_70,60
Spandau,Hakenfelde,1,A,70_75,68
Spandau,Hakenfelde,1,A,75_80,46
Spandau,Hakenfelde,1,A,80_85,13
Spandau,Hakenfelde,1,A,85_90,6
Spandau,Hakenfelde,1,A,90_95,6
Spandau,Hakenfelde,1,D,00_05,678
Spandau,Hakenfelde,1,D,05_10,553
Spandau,Hakenfelde,1,D,10_15,542
Spandau,Hakenfelde,1,D,15_20,555
Spandau,Hakenfelde,1,D,20_25,644
Spandau,Hakenfelde,1,D,25_30,705
Spandau,Hakenfelde,1,D,30_35,875
Spandau,Hakenfelde,1,D,35_40,784
Spandau,Hakenfelde,1,D,40_45,667
Spandau,Hakenfelde,1,D,45_50,618
Spandau,Hakenfelde,1,D,50_55,842
Spandau,Hakenfelde,1,D,55_60,1056
Spandau,Hakenfelde,1,D,60_65,766
Spandau,Hakenfelde,1,D,65_70,751
Spandau,Hakenfelde,1,D,70_75,673
Spandau,Hakenfelde,1,D,75_80,666
Spandau,Hakenfelde,1,D,80_85,522
Spandau,Hakenfelde,1,D,85_90,270
Spandau,Hakenfelde,1,D,90_95,131
Spandau,Hakenfelde,1,D,95 und älter,23
Spandau,Hakenfelde,2,A,00_05,165
Spandau,Hakenfelde,2,A,05_10,107
Spandau,Hakenfelde,2,A,10_15,123
Spandau,Hakenfelde,2,A,15_20,89
Spandau,Hakenfelde,2,A,20_25,210
Spandau,Hakenfelde,2,A,25_30,268
Spandau,Hakenfelde,2,A,30_35,326
Spandau,Hakenfelde,2,A,35_40,252
Spandau,Hakenfelde,2,A,40_45,250
Spandau,Hakenfelde,2,A,45_50,239
Spandau,Hakenfelde,2,A,50_55,161
Spandau,Hakenfelde,2,A,55_60,135
Spandau,Hakenfelde,2,A,60_65,103
Spandau,Hakenfelde,2,A,65_70,85
Spandau,Hakenfelde,2,A,70_75,89
Spandau,Hakenfelde,2,A,75_80,45
Spandau,Hakenfelde,2,A,80_85,19
Spandau,Hakenfelde,2,A,85_90,9
Spandau,Hakenfelde,2,A,90_95,13
Spandau,Hakenfelde,2,D,00_05,663
Spandau,Hakenfelde,2,D,05_10,576
Spandau,Hakenfelde,2,D,10_15,536
Spandau,Hakenfelde,2,D,15_20,549
Spandau,Hakenfelde,2,D,20_25,643
Spandau,Hakenfelde,2,D,25_30,651
Spandau,Hakenfelde,2,D,30_35,884
Spandau,Hakenfelde,2,D,35_40,767
Spandau,Hakenfelde,2,D,40_45,653
Spandau,Hakenfelde,2,D,45_50,583
Spandau,Hakenfelde,2,D,50_55,828
Spandau,Hakenfelde,2,D,55_60,1031
Spandau,Hakenfelde,2,D,60_65,930
Spandau,Hakenfelde,2,D,65_70,833
Spandau,Hakenfelde,2,D,70_75,710
Spandau,Hakenfelde,2,D,75_80,861
Spandau,Hakenfelde,2,D,80_85,914
Spandau,Hakenfelde,2,D,85_90,543
Spandau,Hakenfelde,2,D,90_95,336
Spandau,Hakenfelde,2,D,95 und älter,150
Spandau,Falkenhagener Feld,1,A,00_05,299
Spandau,Falkenhagener Feld,1,A,05_10,298
Spandau,Falkenhagener Feld,1,A,10_15,244
Spandau,Falkenhagener Feld,1,A,15_20,214
Spandau,Falkenhagener Feld,1,A,20_25,305
Spandau,Falkenhagener Feld,1,A,25_30,474
Spandau,Falkenhagener Feld,1,A,30_35,468
Spandau,Falkenhagener Feld,1,A,35_40,422
Spandau,Falkenhagener Feld,1,A,40_45,444
Spandau,Falkenhagener Feld,1,A,45_50,369
Spandau,Falkenhagener Feld,1,A,50_55,324
Spandau,Falkenhagener Feld,1,A,55_60,233
Spandau,Falkenhagener Feld,1,A,60_65,161
Spandau,Falkenhagener Feld,1,A,65_70,114
Spandau,Falkenhagener Feld,1,A,70_75,76
Spandau,Falkenhagener Feld,1,A,75_80,61
Spandau,Falkenhagener Feld,1,A,80_85,43
Spandau,Falkenhagener Feld,1,A,85_90,18
Spandau,Falkenhagener Feld,1,A,90_95,3
Spandau,Falkenhagener Feld,1,D,00_05,700
Spandau,Falkenhagener Feld,1,D,05_10,791
Spandau,Falkenhagener Feld,1,D,10_15,733
Spandau,Falkenhagener Feld,1,D,15_20,752
Spandau,Falkenhagener Feld,1,D,20_25,761
Spandau,Falkenhagener Feld,1,D,25_30,834
Spandau,Falkenhagener Feld,1,D,30_35,919
Spandau,Falkenhagener Feld,1,D,35_40,807
Spandau,Falkenhagener Feld,1,D,40_45,720
Spandau,Falkenhagener Feld,1,D,45_50,690
Spandau,Falkenhagener Feld,1,D,50_55,992
Spandau,Falkenhagener Feld,1,D,55_60,1134
Spandau,Falkenhagener Feld,1,D,60_65,974
Spandau,Falkenhagener Feld,1,D,65_70,796
Spandau,Falkenhagener Feld,1,D,70_75,670
Spandau,Falkenhagener Feld,1,D,75_80,768
Spandau,Falkenhagener Feld,1,D,80_85,710
Spandau,Falkenhagener Feld,1,D,85_90,260
Spandau,Falkenhagener Feld,1,D,90_95,71
Spandau,Falkenhagener Feld,1,D,95 und älter,6
Spandau,Falkenhagener Feld,2,A,00_05,283
Spandau,Falkenhagener Feld,2,A,05_10,273
Spandau,Falkenhagener Feld,2,A,10_15,255
Spandau,Falkenhagener Feld,2,A,15_20,187
Spandau,Falkenhagener Feld,2,A,20_25,278
Spandau,Falkenhagener Feld,2,A,25_30,408
Spandau,Falkenhagener Feld,2,A,30_35,482
Spandau,Falkenhagener Feld,2,A,35_40,448
Spandau,Falkenhagener Feld,2,A,40_45,401
Spandau,Falkenhagener Feld,2,A,45_50,364
Spandau,Falkenhagener Feld,2,A,50_55,273
Spandau,Falkenhagener Feld,2,A,55_60,193
Spandau,Falkenhagener Feld,2,A,60_65,147
Spandau,Falkenhagener Feld,2,A,65_70,138
Spandau,Falkenhagener Feld,2,A,70_75,108
Spandau,Falkenhagener Feld,2,A,75_80,46
Spandau,Falkenhagener Feld,2,A,80_85,38
Spandau,Falkenhagener Feld,2,A,85_90,22
Spandau,Falkenhagener Feld,2,A,90_95,3
Spandau,Falkenhagener Feld,2,A,95 und älter,6
Spandau,Falkenhagener Feld,2,D,00_05,699
Spandau,Falkenhagener Feld,2,D,05_10,715
Spandau,Falkenhagener Feld,2,D,10_15,722
Spandau,Falkenhagener Feld,2,D,15_20,701
Spandau,Falkenhagener Feld,2,D,20_25,778
Spandau,Falkenhagener Feld,2,D,25_30,725
Spandau,Falkenhagener Feld,2,D,30_35,856
Spandau,Falkenhagener Feld,2,D,35_40,850
Spandau,Falkenhagener Feld,2,D,40_45,715
Spandau,Falkenhagener Feld,2,D,45_50,747
Spandau,Falkenhagener Feld,2,D,50_55,1011
Spandau,Falkenhagener Feld,2,D,55_60,1282
Spandau,Falkenhagener Feld,2,D,60_65,1090
Spandau,Falkenhagener Feld,2,D,65_70,987
Spandau,Falkenhagener Feld,2,D,70_75,886
Spandau,Falkenhagener Feld,2,D,75_80,1071
Spandau,Falkenhagener Feld,2,D,80_85,1072
Spandau,Falkenhagener Feld,2,D,85_90,506
Spandau,Falkenhagener Feld,2,D,90_95,196
Spandau,Falkenhagener Feld,2,D,95 und älter,47
Spandau,Wilhelmstadt,1,A,00_05,251
Spandau,Wilhelmstadt,1,A,05_10,208
Spandau,Wilhelmstadt,1,A,10_15,241
Spandau,Wilhelmstadt,1,A,15_20,192
Spandau,Wilhelmstadt,1,A,20_25,322
Spandau,Wilhelmstadt,1,A,25_30,452
Spandau,Wilhelmstadt,1,A,30_35,519
Spandau,Wilhelmstadt,1,A,35_40,463
Spandau,Wilhelmstadt,1,A,40_45,417
Spandau,Wilhelmstadt,1,A,45_50,365
Spandau,Wilhelmstadt,1,A,50_55,279
Spandau,Wilhelmstadt,1,A,55_60,234
Spandau,Wilhelmstadt,1,A,60_65,168
Spandau,Wilhelmstadt,1,A,65_70,75
Spandau,Wilhelmstadt,1,A,70_75,85
Spandau,Wilhelmstadt,1,A,75_80,45
Spandau,Wilhelmstadt,1,A,80_85,46
Spandau,Wilhelmstadt,1,A,85_90,13
Spandau,Wilhelmstadt,1,A,90_95,3
Spandau,Wilhelmstadt,1,D,00_05,679
Spandau,Wilhelmstadt,1,D,05_10,706
Spandau,Wilhelmstadt,1,D,10_15,702
Spandau,Wilhelmstadt,1,D,15_20,708
Spandau,Wilhelmstadt,1,D,20_25,837
Spandau,Wilhelmstadt,1,D,25_30,989
Spandau,Wilhelmstadt,1,D,30_35,962
Spandau,Wilhelmstadt,1,D,35_40,902
Spandau,Wilhelmstadt,1,D,40_45,795
Spandau,Wilhelmstadt,1,D,45_50,749
Spandau,Wilhelmstadt,1,D,50_55,1149
Spandau,Wilhelmstadt,1,D,55_60,1342
Spandau,Wilhelmstadt,1,D,60_65,1108
Spandau,Wilhelmstadt,1,D,65_70,961
Spandau,Wilhelmstadt,1,D,70_75,805
Spandau,Wilhelmstadt,1,D,75_80,916
Spandau,Wilhelmstadt,1,D,80_85,722
Spandau,Wilhelmstadt,1,D,85_90,272
Spandau,Wilhelmstadt,1,D,90_95,87
Spandau,Wilhelmstadt,1,D,95 und älter,18
Spandau,Wilhelmstadt,2,A,00_05,207
Spandau,Wilhelmstadt,2,A,05_10,222
Spandau,Wilhelmstadt,2,A,10_15,190
Spandau,Wilhelmstadt,2,A,15_20,174
Spandau,Wilhelmstadt,2,A,20_25,218
Spandau,Wilhelmstadt,2,A,25_30,410
Spandau,Wilhelmstadt,2,A,30_35,478
Spandau,Wilhelmstadt,2,A,35_40,408
Spandau,Wilhelmstadt,2,A,40_45,342
Spandau,Wilhelmstadt,2,A,45_50,344
Spandau,Wilhelmstadt,2,A,50_55,264
Spandau,Wilhelmstadt,2,A,55_60,225
Spandau,Wilhelmstadt,2,A,60_65,118
Spandau,Wilhelmstadt,2,A,65_70,137
Spandau,Wilhelmstadt,2,A,70_75,114
Spandau,Wilhelmstadt,2,A,75_80,57
Spandau,Wilhelmstadt,2,A,80_85,40
Spandau,Wilhelmstadt,2,A,85_90,13
Spandau,Wilhelmstadt,2,A,90_95,3
Spandau,Wilhelmstadt,2,D,00_05,670
Spandau,Wilhelmstadt,2,D,05_10,633
Spandau,Wilhelmstadt,2,D,10_15,612
Spandau,Wilhelmstadt,2,D,15_20,600
Spandau,Wilhelmstadt,2,D,20_25,853
Spandau,Wilhelmstadt,2,D,25_30,855
Spandau,Wilhelmstadt,2,D,30_35,932
Spandau,Wilhelmstadt,2,D,35_40,940
Spandau,Wilhelmstadt,2,D,40_45,761
Spandau,Wilhelmstadt,2,D,45_50,887
Spandau,Wilhelmstadt,2,D,50_55,1156
Spandau,Wilhelmstadt,2,D,55_60,1484
Spandau,Wilhelmstadt,2,D,60_65,1199
Spandau,Wilhelmstadt,2,D,65_70,1115
Spandau,Wilhelmstadt,2,D,70_75,1069
Spandau,Wilhelmstadt,2,D,75_80,1189
Spandau,Wilhelmstadt,2,D,80_85,1024
Spandau,Wilhelmstadt,2,D,85_90,483
Spandau,Wilhelmstadt,2,D,90_95,196
Spandau,Wilhelmstadt,2,D,95 und älter,54
Steglitz-Zehlendorf,Steglitz,1,A,00_05,190
Steglitz-Zehlendorf,Steglitz,1,A,05_10,178
Steglitz-Zehlendorf,Steglitz,1,A,10_15,164
Steglitz-Zehlendorf,Steglitz,1,A,15_20,156
Steglitz-Zehlendorf,Steglitz,1,A,20_25,427
Steglitz-Zehlendorf,Steglitz,1,A,25_30,719
Steglitz-Zehlendorf,Steglitz,1,A,30_35,821
Steglitz-Zehlendorf,Steglitz,1,A,35_40,682
Steglitz-Zehlendorf,Steglitz,1,A,40_45,589
Steglitz-Zehlendorf,Steglitz,1,A,45_50,501
Steglitz-Zehlendorf,Steglitz,1,A,50_55,532
Steglitz-Zehlendorf,Steglitz,1,A,55_60,397
Steglitz-Zehlendorf,Steglitz,1,A,60_65,315
Steglitz-Zehlendorf,Steglitz,1,A,65_70,267
Steglitz-Zehlendorf,Steglitz,1,A,70_75,229
Steglitz-Zehlendorf,Steglitz,1,A,75_80,146
Steglitz-Zehlendorf,Steglitz,1,A,80_85,94
Steglitz-Zehlendorf,Steglitz,1,A,85_90,37
Steglitz-Zehlendorf,Steglitz,1,A,90_95,7
Steglitz-Zehlendorf,Steglitz,1,A,95 und älter,12
Steglitz-Zehlendorf,Steglitz,1,D,00_05,1590
Steglitz-Zehlendorf,Steglitz,1,D,05_10,1383
Steglitz-Zehlendorf,Steglitz,1,D,10_15,1216
Steglitz-Zehlendorf,Steglitz,1,D,15_20,1218
Steglitz-Zehlendorf,Steglitz,1,D,20_25,1576
Steglitz-Zehlendorf,Steglitz,1,D,25_30,1945
Steglitz-Zehlendorf,Steglitz,1,D,30_35,2272
Steglitz-Zehlendorf,Steglitz,1,D,35_40,2118
Steglitz-Zehlendorf,Steglitz,1,D,40_45,1778
Steglitz-Zehlendorf,Steglitz,1,D,45_50,1617
Steglitz-Zehlendorf,Steglitz,1,D,50_55,2134
Steglitz-Zehlendorf,Steglitz,1,D,55_60,2351
Steglitz-Zehlendorf,Steglitz,1,D,60_65,1917
Steglitz-Zehlendorf,Steglitz,1,D,65_70,1589
Steglitz-Zehlendorf,Steglitz,1,D,70_75,1508
Steglitz-Zehlendorf,Steglitz,1,D,75_80,1393
Steglitz-Zehlendorf,Steglitz,1,D,80_85,1027
Steglitz-Zehlendorf,Steglitz,1,D,85_90,454
Steglitz-Zehlendorf,Steglitz,1,D,90_95,111
Steglitz-Zehlendorf,Steglitz,1,D,95 und älter,32
Steglitz-Zehlendorf,Steglitz,2,A,00_05,174
Steglitz-Zehlendorf,Steglitz,2,A,05_10,190
Steglitz-Zehlendorf,Steglitz,2,A,10_15,142
Steglitz-Zehlendorf,Steglitz,2,A,15_20,155
Steglitz-Zehlendorf,Steglitz,2,A,20_25,376
Steglitz-Zehlendorf,Steglitz,2,A,25_30,714
Steglitz-Zehlendorf,Steglitz,2,A,30_35,839
Steglitz-Zehlendorf,Steglitz,2,A,35_40,724
Steglitz-Zehlendorf,Steglitz,2,A,40_45,628
Steglitz-Zehlendorf,Steglitz,2,A,45_50,584
Steglitz-Zehlendorf,Steglitz,2,A,50_55,527
Steglitz-Zehlendorf,Steglitz,2,A,55_60,415
Steglitz-Zehlendorf,Steglitz,2,A,60_65,345
Steglitz-Zehlendorf,Steglitz,2,A,65_70,259
Steglitz-Zehlendorf,Steglitz,2,A,70_75,255
Steglitz-Zehlendorf,Steglitz,2,A,75_80,167
Steglitz-Zehlendorf,Steglitz,2,A,80_85,87
Steglitz-Zehlendorf,Steglitz,2,A,85_90,38
Steglitz-Zehlendorf,Steglitz,2,A,90_95,18
Steglitz-Zehlendorf,Steglitz,2,A,95 und älter,6
Steglitz-Zehlendorf,Steglitz,2,D,00_05,1471
Steglitz-Zehlendorf,Steglitz,2,D,05_10,1247
Steglitz-Zehlendorf,Steglitz,2,D,10_15,1179
Steglitz-Zehlendorf,Steglitz,2,D,15_20,1165
Steglitz-Zehlendorf,Steglitz,2,D,20_25,1780
Steglitz-Zehlendorf,Steglitz,2,D,25_30,2102
Steglitz-Zehlendorf,Steglitz,2,D,30_35,2409
Steglitz-Zehlendorf,Steglitz,2,D,35_40,2058
Steglitz-Zehlendorf,Steglitz,2,D,40_45,1847
Steglitz-Zehlendorf,Steglitz,2,D,45_50,1664
Steglitz-Zehlendorf,Steglitz,2,D,50_55,2399
Steglitz-Zehlendorf,Steglitz,2,D,55_60,2714
Steglitz-Zehlendorf,Steglitz,2,D,60_65,2288
Steglitz-Zehlendorf,Steglitz,2,D,65_70,2129
Steglitz-Zehlendorf,Steglitz,2,D,70_75,1915
Steglitz-Zehlendorf,Steglitz,2,D,75_80,1965
Steglitz-Zehlendorf,Steglitz,2,D,80_85,1589
Steglitz-Zehlendorf,Steglitz,2,D,85_90,732
Steglitz-Zehlendorf,Steglitz,2,D,90_95,431
Steglitz-Zehlendorf,Steglitz,2,D,95 und älter,159
Steglitz-Zehlendorf,Lichterfelde,1,A,00_05,285
Steglitz-Zehlendorf,Lichterfelde,1,A,05_10,274
Steglitz-Zehlendorf,Lichterfelde,1,A,10_15,274
Steglitz-Zehlendorf,Lichterfelde,1,A,15_20,279
Steglitz-Zehlendorf,Lichterfelde,1,A,20_25,622
Steglitz-Zehlendorf,Lichterfelde,1,A,25_30,834
Steglitz-Zehlendorf,Lichterfelde,1,A,30_35,747
Steglitz-Zehlendorf,Lichterfelde,1,A,35_40,713
Steglitz-Zehlendorf,Lichterfelde,1,A,40_45,578
Steglitz-Zehlendorf,Lichterfelde,1,A,45_50,548
Steglitz-Zehlendorf,Lichterfelde,1,A,50_55,436
Steglitz-Zehlendorf,Lichterfelde,1,A,55_60,391
Steglitz-Zehlendorf,Lichterfelde,1,A,60_65,287
Steglitz-Zehlendorf,Lichterfelde,1,A,65_70,214
Steglitz-Zehlendorf,Lichterfelde,1,A,70_75,193
Steglitz-Zehlendorf,Lichterfelde,1,A,75_80,120
Steglitz-Zehlendorf,Lichterfelde,1,A,80_85,88
Steglitz-Zehlendorf,Lichterfelde,1,A,85_90,51
Steglitz-Zehlendorf,Lichterfelde,1,A,90_95,15
Steglitz-Zehlendorf,Lichterfelde,1,A,95 und älter,3
Steglitz-Zehlendorf,Lichterfelde,1,D,00_05,1571
Steglitz-Zehlendorf,Lichterfelde,1,D,05_10,1690
Steglitz-Zehlendorf,Lichterfelde,1,D,10_15,1906
Steglitz-Zehlendorf,Lichterfelde,1,D,15_20,1819
Steglitz-Zehlendorf,Lichterfelde,1,D,20_25,1655
Steglitz-Zehlendorf,Lichterfelde,1,D,25_30,1405
Steglitz-Zehlendorf,Lichterfelde,1,D,30_35,1691
Steglitz-Zehlendorf,Lichterfelde,1,D,35_40,1801
